Dron1_X,Dron1_Y,Dron1_Z,Dron4_X,Dron4_Y,Dron4_Z,Dron2_X,Dron2_Y,Dron2_Z,Dron3_X,Dron3_Y,Dron3_Z
198.66614,443.22977,215.91414,328.1018,567.8318,217.06802,240.70822,428.0537,215.75148,157.70654,514.8836,216.10043
198.96587,443.2339,216.08176,328.37927,567.8591,217.0549,241.01205,428.06714,215.87218,157.99364,514.88245,216.30643
199.29398,443.24197,216.274,328.68195,567.8963,217.03703,241.34485,428.08585,216.0136,158.3076,514.8842,216.53493
199.65157,443.25424,216.49408,329.0108,567.9434,217.01701,241.70769,428.11002,216.1792,158.64948,514.8892,216.78839
200.03973,443.2709,216.74551,329.36676,568.0002,216.99838,242.10155,428.13977,216.37285,159.02016,514.89764,217.06961
200.45949,443.2921,217.03217,329.7506,568.0662,216.98575,242.52737,428.17517,216.59883,159.42058,514.9095,217.38179
200.9118,443.31802,217.35823,330.16312,568.14087,216.98482,242.98604,428.21616,216.86185,159.85155,514.9249,217.72853
201.39758,443.34863,217.7283,330.60498,568.2235,217.00249,243.4784,428.26276,217.16702,160.31389,514.9439,218.1139
201.91771,443.38403,218.14731,331.0769,568.3135,217.04675,244.00523,428.3149,217.5199,160.80835,514.96643,218.54243
202.47302,443.42426,218.62051,331.57953,568.41016,217.12666,244.56732,428.37253,217.9264,161.33568,514.99243,219.0191
203.06433,443.4693,219.15353,332.11362,568.513,217.25217,245.16545,428.43558,218.39287,161.89667,515.0218,219.54936
203.69241,443.51923,219.7523,332.67993,568.62164,217.43393,245.80038,428.5041,218.92595,162.49207,515.0546,220.13908
204.3581,443.5741,220.42305,333.27942,568.73584,217.68312,246.47287,428.5781,219.5326,163.12271,515.09094,220.79456
205.0621,443.634,221.17229,333.91306,568.8555,218.01118,247.1837,428.6577,220.22,163.78946,515.1308,221.52245
205.80524,443.6991,222.00674,334.58206,568.98083,218.42961,247.93367,428.7431,220.99553,164.49321,515.1744,222.32979
206.58823,443.7696,222.9333,335.2877,569.1121,218.94974,248.72353,428.83456,221.86668,165.2349,515.222,223.22386
207.4118,443.8458,223.95897,336.0314,569.2499,219.58269,249.55406,428.93234,222.84099,166.01547,515.2739,224.21216
208.27664,443.92804,225.09084,336.81473,569.3947,220.33922,250.42603,429.03683,223.92596,166.83589,515.3307,225.30228
209.1834,444.01672,226.33595,337.63907,569.54736,221.2297,251.3401,429.14844,225.12903,167.69713,515.3929,226.50192
210.13264,444.1123,227.70131,338.50583,569.7085,222.26404,252.29694,429.26764,226.45744,168.6001,515.4612,227.81868
211.1249,444.21533,229.19373,339.4162,569.8788,223.45158,253.29707,429.39484,227.91821,169.54565,515.5363,229.2601
212.16057,444.3264,230.8198,340.37115,570.05884,224.80109,254.34096,429.53058,229.51802,170.53458,515.619,230.83347
213.24004,444.44598,232.5858,341.37155,570.249,226.32057,255.42896,429.67535,231.26317,171.56757,515.71014,232.54576
214.36354,444.57477,234.49765,342.4179,570.4499,228.01721,256.5613,429.82956,233.15945,172.64523,515.8105,234.40358
215.53127,444.71332,236.56073,343.51074,570.66156,229.89728,257.73816,429.99374,235.21214,173.76807,515.9209,236.41301
216.7433,444.86227,238.77992,344.6503,570.8842,231.96591,258.9595,430.16824,237.42583,174.93645,516.0422,238.57957
217.99968,445.02222,241.15942,345.83676,571.1179,234.22707,260.22534,430.35352,239.80447,176.1507,516.1751,240.9081
219.30034,445.19366,243.70276,347.07025,571.3628,236.68346,261.53546,430.5499,242.35121,177.41103,516.3205,243.40265
220.64517,445.37726,246.41263,348.3507,571.61884,239.33641,262.8897,430.75772,245.06842,178.71756,516.47906,246.06648
222.03404,445.57343,249.29095,349.6781,571.8861,242.18596,264.28775,430.9773,247.95755,180.07037,516.6515,248.90198
223.46672,445.78275,252.33871,351.05234,572.1647,245.23083,265.72928,431.20892,251.01918,181.4694,516.8385,251.91057
224.94296,446.00558,255.55598,352.4733,572.4546,248.46854,267.2139,431.45285,254.25293,182.91458,517.04065,255.09268
226.46246,446.2424,258.94186,353.94083,572.75574,251.89545,268.74115,431.70926,257.65747,184.40573,517.25854,258.44778
228.02489,446.49353,262.4945,355.4548,573.06793,255.50691,270.3106,431.9784,261.23047,185.94258,517.4926,261.97424
229.62985,446.75925,266.211,357.0151,573.39105,259.2973,271.92175,432.2604,264.96863,187.52483,517.74335,265.6695
231.27696,447.03976,270.08752,358.6216,573.7246,263.26022,273.5741,432.55545,268.86768,189.15211,518.01105,269.5298
232.96576,447.33527,274.11923,360.27417,574.06805,267.38837,275.26712,432.8636,272.9224,190.82399,518.2959,273.5505
234.69577,447.64584,278.30035,361.97266,574.42084,271.67383,277.00024,433.1849,277.12662,192.54,518.59814,277.7259
236.46646,447.9715,282.62424,363.7169,574.7823,276.10797,278.77298,433.51947,281.47333,194.29956,518.9178,282.0493
238.27731,448.31226,287.08328,365.50668,575.15186,280.68137,280.5848,433.8673,285.95468,196.10213,519.25476,286.51315
240.12773,448.66803,291.6692,367.3417,575.52893,285.38406,282.43515,434.22845,290.56204,197.94702,519.609,291.109
242.01714,449.0387,296.37286,369.22153,575.9132,290.20535,284.32352,434.60284,295.2862,199.83357,519.98016,295.82767
243.94485,449.42416,301.18463,371.1456,576.30457,295.13385,286.24933,434.99054,300.11722,201.76102,520.36804,300.65912
245.91025,449.82428,306.09427,373.11316,576.70325,300.15762,288.2121,435.39142,305.04483,203.72858,520.7722,305.5928
247.91261,450.2389,311.09113,375.12335,577.1097,305.2643,290.21118,435.80554,310.05826,205.73537,521.19226,310.6175
249.95122,450.66785,316.16425,377.1751,577.5245,310.44135,292.24606,436.23282,315.14648,207.7805,521.6278,315.72162
252.02533,451.111,321.3025,379.26727,577.94824,315.67612,294.3161,436.6733,320.29843,209.863,522.0785,320.89316
254.13416,451.56827,326.4946,381.39847,578.3818,320.9562,296.42065,437.12695,325.50284,211.98186,522.544,326.11993
256.27692,452.03952,331.7294,383.56732,578.82574,326.26962,298.55905,437.59378,330.74866,214.13602,523.024,331.38977
258.45276,452.5247,336.9959,385.77225,579.2809,331.60477,300.73053,438.07385,336.02496,216.32443,523.51825,336.69043
260.6609,453.02374,342.2834,388.01172,579.7479,336.9507,302.9344,438.5671,341.32117,218.546,524.02655,342.01007
262.90048,453.53665,347.5815,390.28415,580.2274,342.2973,305.16983,439.07367,346.62717,220.7997,524.54877,347.33716
265.17062,454.0634,352.88046,392.58798,580.72015,347.63504,307.43607,439.59357,351.93332,223.08446,525.0847,352.6608
267.47055,454.60397,358.171,394.92178,581.2267,352.95547,309.73233,440.12683,357.2306,225.39929,525.63446,357.97076
269.79944,455.15845,363.44452,397.28424,581.74744,358.25098,312.0578,440.67355,362.51068,227.74329,526.1979,363.25763
272.15652,455.7268,368.69327,399.6742,582.2828,363.51505,314.41174,441.23376,367.76605,230.11555,526.77496,368.513
274.54105,456.3091,373.91022,402.0906,582.83295,368.74213,316.79343,441.8076,372.98987,232.51532,527.36584,373.72946
276.95233,456.9054,379.08923,404.53265,583.39795,373.92764,319.20215,442.39505,378.17618,234.94183,527.9705,378.90073
279.38974,457.51566,384.22507,406.9997,583.9778,379.06793,321.63724,442.99622,383.31992,237.39449,528.589,384.02164
281.85266,458.13998,389.31335,409.49115,584.5724,384.16025,324.0981,443.61118,388.4168,239.87268,529.22125,389.08823
284.3406,458.77832,394.35068,412.0067,585.1815,389.20267,326.58423,444.23996,393.46347,242.37593,529.86743,394.0976
286.85306,459.43076,399.3344,414.54605,585.805,394.19397,329.09503,444.88263,398.45734,244.90378,530.5275,399.048
289.38968,460.09726,404.26294,417.109,586.4426,399.1335,331.63016,445.53928,403.39664,247.45584,531.2016,403.93872
291.95004,460.77786,409.13535,419.6954,587.09436,404.0212,334.18915,446.20993,408.2804,250.03181,531.88965,408.77
294.5339,461.4726,413.9516,422.3051,587.76013,408.85742,336.77173,446.89462,413.1084,252.6314,532.5918,413.54285
297.14096,462.18146,418.71237,424.93805,588.44006,413.6428,339.37753,447.59344,417.88107,255.25436,533.30804,418.25922
299.7711,462.9045,423.41895,427.5941,589.1342,418.37836,342.00638,448.30643,422.59958,257.9005,534.0385,422.9215
302.42407,463.64175,428.0733,430.27313,589.8429,423.0654,344.65805,449.03363,427.2655,260.56967,534.78326,427.53287
305.0998,464.39325,432.67792,432.97507,590.56616,427.70544,347.33234,449.77515,431.88113,263.2617,535.5424,432.0967
307.79816,465.15906,437.23572,435.69977,591.3044,432.30023,350.02914,450.53107,436.4491,265.9765,536.31604,436.61685
310.5191,465.9392,441.75003,438.44714,592.0577,436.85175,352.74835,451.3014,440.97253,268.714,537.10425,441.0974
313.26257,466.7338,446.2245,441.21707,592.8264,441.36227,355.48987,452.08627,445.45483,271.47406,537.9072,445.5426
316.02847,467.54285,450.663,444.0095,593.6106,445.83432,358.25366,452.88577,449.89972,274.25665,538.72504,449.9567
318.8168,468.3665,455.0696,446.8243,594.4102,450.27075,361.0397,453.69995,454.31116,277.06168,539.5577,454.344
321.62753,469.20474,459.44852,449.66144,595.22534,454.6747,363.84793,454.5289,458.69324,279.88907,540.40533,458.70877
324.46063,470.05774,463.80396,452.52087,596.0557,459.04962,366.67838,455.3727,463.05014,282.7388,541.26794,463.05518
327.316,470.92548,468.14008,455.40253,596.9012,463.39923,369.53104,456.23138,467.38617,285.61075,542.14557,467.3872
330.19373,471.80807,472.46106,458.30646,597.76154,467.7275,372.40594,457.105,471.70547,288.50494,543.03827,471.70862
333.0937,472.7056,476.7709,461.23257,598.63635,472.03864,375.3031,457.9936,476.0123,291.42126,543.946,476.023
336.01596,473.6181,481.07346,464.18094,599.5256,476.33676,378.2226,458.8972,480.31058,294.35977,544.8687,480.33374
338.9605,474.54562,485.3723,467.15158,600.4289,480.62613,381.1644,459.8158,484.60422,297.32037,545.80646,484.64386
341.92737,475.4882,489.67084,470.14453,601.3464,484.91077,384.12863,460.74945,488.89682,300.30316,546.75934,488.9562
344.91656,476.4459,493.9721,473.15994,602.27783,489.19467,387.11536,461.69812,493.1917,303.30814,547.72723,493.27332
347.92813,477.41873,498.2789,476.19788,603.22345,493.48163,390.12466,462.66183,497.49194,306.33536,548.7102,497.5975
350.96213,478.40674,502.59366,479.25842,604.18317,497.77518,393.1566,463.64062,501.80023,309.38486,549.70825,501.93073
354.01862,479.40997,506.91846,482.3416,605.15735,502.07867,396.2112,464.63455,506.11893,312.4567,550.7214,506.27472
357.09766,480.42844,511.2551,485.4474,606.1462,506.39508,399.28864,465.64365,510.45007,315.5509,551.7497,510.6309
360.19925,481.4622,515.605,488.57574,607.15015,510.72705,402.3889,466.66803,514.7953,318.66754,552.79315,515.00037
363.3235,482.51126,519.9692,491.72656,608.1696,515.0769,405.51202,467.70776,519.15594,321.8066,553.85175,519.384
366.4704,483.57565,524.34845,494.8997,609.2051,519.4467,408.65808,468.76294,523.533,324.96808,554.92554,523.78235
369.63998,484.6554,528.7434,498.09497,610.2569,523.83826,411.82703,469.83368,527.9272,328.15192,556.0146,528.1958
372.8322,485.75055,533.15424,501.3122,611.3254,528.2528,415.0189,470.92007,532.33887,331.35806,557.1187,532.6245
376.04706,486.86105,537.58093,504.55112,612.4109,532.69147,418.23358,472.02222,536.7683,334.58643,558.238,537.0684
379.28445,487.98694,542.0235,507.81152,613.5138,537.15497,421.47104,473.1401,541.2154,337.83688,559.37225,541.5273
382.54428,489.12817,546.48157,511.0932,614.6343,541.64374,424.73114,474.27383,545.68,341.10925,560.5213,546.0009
385.82642,490.2847,550.955,514.3959,615.77246,546.15796,428.01373,475.42334,550.16187,344.40338,561.68506,550.48895
389.13068,491.45645,555.44354,517.7194,616.9284,550.6976,431.31863,476.58865,554.6606,347.71902,562.8632,554.99097
392.4569,492.64334,559.947,521.06366,618.10187,555.26245,434.64566,477.7696,559.176,351.05594,564.05566,559.50665
395.8049,493.84525,564.4654,524.4284,619.29254,559.8523,437.99454,478.96613,563.70795,354.41385,565.2622,564.0359
399.17438,495.06204,568.99896,527.8136,620.5,564.4667,441.36502,480.17807,568.2564,357.7925,566.4825,568.5786
402.5652,496.29358,573.54834,531.2191,621.7237,569.10516,444.7569,481.4052,572.8218,361.19165,567.71643,573.1352
405.97705,497.53967,578.11444,534.6448,622.96326,573.76733,448.16986,482.6474,577.40466,364.61102,568.9638,577.7063
409.4098,498.8001,582.6988,538.09045,624.218,578.45294,451.60367,483.9044,582.00616,368.05038,570.2245,582.293
412.86316,500.0747,587.30347,541.55597,625.4875,583.16205,455.0581,485.17593,586.62787,371.50955,571.4983,586.8972
416.33698,501.36325,591.931,545.041,626.7712,587.8951,458.53293,486.46185,591.27203,374.9883,572.78516,591.52124
419.8311,502.66553,596.58496,548.5453,628.06854,592.65295,462.02798,487.7619,595.9415,378.48645,574.085,596.1683
423.34534,503.98135,601.26935,552.0685,629.37946,597.43713,465.5431,489.0759,600.6399,382.00385,575.3977,600.8422
426.87964,505.31055,605.98914,555.61035,630.70355,602.24994,469.07812,490.4037,605.3716,385.54034,576.7232,605.54803
430.43387,506.6529,610.74994,559.1704,632.04083,607.0943,472.633,491.74506,610.1417,389.09576,578.0614,610.29144
434.008,508.00824,615.5583,562.74854,633.3912,611.9745,476.2076,493.0999,614.9565,392.67004,579.41235,615.0791
437.60196,509.37643,620.4215,566.34436,634.7545,616.8956,479.8019,494.46817,619.8227,396.26303,580.77594,619.9186
441.21573,510.75732,625.34753,569.95776,636.131,621.8642,483.41586,495.84967,624.74817,399.8746,582.15216,624.8183
444.8493,512.1508,630.345,573.58844,637.5205,626.888,487.0495,497.24442,629.7414,403.5047,583.5411,629.78766
448.50262,513.55676,635.42303,577.23627,638.9233,631.97577,490.70276,498.65228,634.8116,407.1532,584.9426,634.8364
452.17563,514.9751,640.5913,580.90106,640.3396,637.1376,494.3756,500.07327,639.9686,410.81995,586.3569,639.9751
455.86823,516.4057,645.85974,584.5827,641.7699,642.3844,498.06805,501.5073,645.22266,414.50485,587.78375,645.2145
459.58023,517.8485,651.2382,588.28107,643.2146,647.72797,501.77994,502.95435,650.58435,418.2077,589.22345,650.5654
463.3114,519.30347,656.73676,591.996,644.6742,653.1808,505.5111,504.41437,656.06433,421.92828,590.6758,656.0388
467.06137,520.7705,662.365,595.72723,646.14923,658.7558,509.2612,505.88727,661.67316,425.6662,592.14087,661.64496
470.82956,522.24963,668.13214,599.47455,647.64,664.46606,513.0298,507.37302,667.4212,429.42102,593.61865,667.3936
474.6153,523.7407,674.04675,603.23755,649.1466,670.32477,516.8163,508.8715,673.3183,433.19217,595.1091,673.29364
478.41763,525.2437,680.1164,607.0158,650.66907,676.3448,520.61975,510.3826,679.3734,436.97885,596.61194,679.35254
482.2354,526.75867,686.34766,610.80853,652.2071,682.5383,524.4391,511.9062,685.59485,440.78012,598.1273,685.57654
486.0672,528.28546,692.74603,614.615,653.7602,688.9169,528.2729,513.4421,691.98975,444.59476,599.6549,691.9702
489.91125,529.8241,699.31555,618.4339,655.3277,695.4908,532.1195,514.9901,698.56396,448.4214,601.19464,698.5364
493.76556,531.3744,706.0588,622.26385,656.9087,702.26935,535.9768,516.5501,705.3221,452.25827,602.7462,705.27594
497.62772,532.93634,712.9769,626.103,658.50226,709.2602,539.8424,518.1219,712.2672,456.10345,604.3095,712.188
501.49506,534.5098,720.0695,629.94904,660.10736,716.46954,543.71356,519.70514,719.40106,459.95462,605.8843,719.2696
505.36453,536.0948,727.3347,633.7994,661.72296,723.90186,547.587,521.2997,726.72363,463.80923,607.4704,726.5161
509.23276,537.69104,734.76904,637.6507,663.3481,731.5597,551.4591,522.90533,734.2336,467.66434,609.06757,733.9211
513.096,539.2985,742.3677,641.4995,664.98206,739.4437,555.326,524.52185,741.92786,471.5167,610.6756,741.47644
516.95026,540.91705,750.12445,645.34155,666.6243,747.5525,559.1832,526.14905,749.80206,475.3628,612.29443,749.1728
520.7912,542.5465,758.03204,649.17224,668.2746,755.8827,563.0261,527.78656,757.8503,479.19876,613.9237,756.9996
524.6141,544.18677,766.082,652.9863,669.9327,764.42914,566.8497,529.4343,766.06537,483.0204,615.56335,764.9453
528.41394,545.83765,774.26483,656.7782,671.5986,773.1847,570.64844,531.092,774.4388,486.82327,617.21313,772.9979
532.18567,547.499,782.5704,660.5417,673.27234,782.1407,574.41693,532.7594,782.961,490.6027,618.873,781.14484
535.9238,549.1708,790.98785,664.2702,674.954,791.28674,578.1493,534.4364,791.62146,494.35358,620.54266,789.37335
539.62274,550.8527,799.5059,667.95685,676.64355,800.6111,581.8396,536.12274,800.4086,498.07077,622.22217,797.67096
543.2767,552.54474,808.1129,671.5945,678.34094,810.1005,585.4817,537.81824,809.31024,501.74875,623.9114,806.0254
546.87976,554.24664,816.797,675.17566,680.04596,819.74054,589.0694,539.5228,818.3135,505.3819,625.6103,814.42487
550.426,555.95825,825.5463,678.6931,681.7585,829.51544,592.5967,541.23627,827.4049,508.96432,627.3188,822.85846
553.90936,557.67944,834.3489,682.13947,683.4782,839.4085,596.0574,542.95856,836.5707,512.4901,629.0369,831.3158
557.324,559.41003,843.1931,685.5075,685.2048,849.40173,599.44543,544.68964,845.7968,515.9531,630.76465,839.7876
560.66376,561.1499,852.06744,688.7903,686.9379,859.4762,602.7551,546.42926,855.06903,519.3472,632.502,848.2653
563.923,562.8989,860.96075,691.98145,688.6773,869.6121,605.9808,548.17755,864.373,522.66626,634.2489,856.7416
567.09595,564.6569,869.8623,695.0748,690.42267,879.78864,609.117,549.93427,873.69434,525.90393,636.0053,865.20984
570.1772,566.4237,878.76154,698.0651,692.174,889.9843,612.1588,551.6995,883.01886,529.0541,637.7712,873.66437
573.16156,568.19916,887.64856,700.9477,693.9313,900.17694,615.10144,553.4731,892.3324,532.1106,639.54626,882.1004
576.044,569.9831,896.51373,703.71857,695.6949,910.34393,617.9405,555.2549,901.62103,535.06757,641.33057,890.51385
578.82,571.7754,905.34784,706.3747,697.4651,920.46234,620.67206,557.04486,910.87115,537.9192,643.1238,898.9012
581.48535,573.57587,914.14197,708.91394,699.24255,930.5093,623.29266,558.84283,920.06934,540.66003,644.9258,907.25934
584.03625,575.38434,922.8876,711.3347,701.0278,940.4621,625.7993,560.6486,929.20245,543.285,646.7363,915.5855
586.46936,577.20056,931.57635,713.63654,702.8213,950.29846,628.18933,562.46204,938.2576,545.78925,648.5551,923.87726
